id,internal-note,county,category,subcategory,organization,address,address2,pobox,city,state,zipcode,longitude,latitude,phone,fax,email,website,hours,transportation,translation,bilingual,documents,citizenship,cost,notes,notes-internal,amy-notes
602,,Wayne,Educación; Programas para familias,Cursos para adultos; Capacitación profesional; Programas para niños,Cornell Cooperative Extension of Wayne County- Nutrition Education Department,1581 Rt. 88 North,,,Newark,NY,14513,-77.094449,43.067486,(315) 331-8415,(315) 331-8411,wayne@cornell.edu,http://ccewayne.org/,lunes-viernes 8:30AM-4:30PM o por cita,No,Se puede pedir,Se puede pedir,Certificado de nacimiento; Algunos programas para adultos requiere prueba de emlpeo y/o prueba de estatus legal para trabajar,PRECAUCIÓN: Prueba de ciudadanía o estatus legal para trabajar para adultos pero no aplica a los programas para niños,Depende los ingresos familiar,,"The Eat Smart New York program is a collaboration with Cornell Cooperative Extension Wayne County, Wayne County Department of Social Services, USDA and Cornell University. This is a educational program that provides FREE assistance with: Stretching food dollars;  Planning and preparing tasty, low cost meals; Tips for feeding children; Sensibly controlling weight; Adding physical activity to your lifestyle; Nutrition during pregnancy; Feeding your baby and breastfeeding. SNAP-Ed (Foodstamp) applicants and recipients, Head Start families, WIC families, and families on free or reduced priced meals at school, Medicaid and SSI recipents and others who use food pantries are eligible for this program.",
603,,Wayne,Salud,Salud de la mujer,"Finger Lakes Women, Infant, and Children's Program (WIC)/ SPCC",24 Park Place,,,Geneva,NY,14456,-76.985236,42.864762,(585) 394-9240,(585) 394-9285,info@spcc-roch.org,www.spcc-roch.org,lunes-viernes 8:30AM-5:00PM,No,Se puede pedir,No,Certificado de nacimiento: Prueba de empleo de los padres,PRECAUCIÓN: Prueba de ciudadanía o estatus legal para trabajar,Gratis,,"Provides nutrition education and counseling to eligible families in eastern Monroe, Wayne, Yates, Seneca, and Ontario Counties. Eligible families are given checks to purchase healthy foods. Appointments available throughout the 4+ county area. Must meet income eligibility and reside in NYS.",
604,,Wayne,Salud,Medicina general,Newark Community Health ,513 West Union St,,,Newark,NY,14513,-77.110682,43.048050,(315) 573-7880,(315) 573-7158,cmcgee@spcc-roch.org,https://www.pnmc-hsr.org/resources/directory/3950/finger-lakes-wic-program/,"lunes, martes, viernes  8:00AM-5:000PM; miercoles 8:00AM-8:00PM (diciembre-abril), 8:00pm-9:00PM (mayo-noviembre); viernes 8:00AM-4:30PM  3rd Friday of each month- closed",No,Sí,Sí,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Depende los ingresos familiar,,,
605,,Wayne,Trabajo; Vivienda; Salud mental,Entrenamiento para el trabajo; Vivienda accesible,The Advocacy Center/Starbridge,1650 South Ave.,Suite 200,,Rochester,NY,14620,-77.613569,43.123100,(585) 546-1700,(585)224-7100,https://www.starbridgeinc.org/contact-us,https://www.starbridgeinc.org,lunes-viernes 9:00AM-5:00PM,No,Sí,Por servicio en español llamar (585) 797-0032 ,Certificado de nacimiento  current workplace,No requerido,Gratis,,"Serving families and individuals with developmental disabilities. Spanish Phone: 585-797-0032, TDD Phone: 585-423-8120.",
606,,Wayne,Educación; Programas para familias; Vivienda; Asistencia en casos de emergencia; Referencias a otros servicios,Cursos para adultos; Programas para niños; Apoyo para los padres; Mejoramiento de la vivienda; Otras necesidades,"Wayne County Action Program, Inc.",30 Church Street,,,Lyons,NY,14489,-76.993368,43.063865,(315) 333-4155,(315) 946-7430,,www.waynecap.org,lunes-viernes 9:00AM-5:00PM,No,Se puede pedir,Se puede pedir,Prueba de dirección; Prueba de ingresos,No requerido,Varía según los servicios,,,
607,,Wayne,Asistencia en casos de emergencia; Vivienda; Ayuda financiera; Servicios para los ancianos; Apoyo para víctimas; Salud mental,Ayuda financiera de emergencia; Vivienda accesible; Apoyo para los padres; Programas para niños,Wayne County Department of Social Services,77 Water St,,PO Box 10,Lyons,NY,14489,-76.995203,43.062514,(315) 946-4881,(315) 946-7626,,www.co.wayne.ny.us,lunes-viernes 9:00AM-5:00PM,No,Sí,Se puede pedir,Prueba de ingresos,PRECAUCIÓN: Prueba de ciudadanía o estatus legal para trabajar,Varía según los servicios,,"Emergency food stamps for farmworkers until work begins. Temporary assistance, medical assistance, food stamps, home energy assistance program, child support enforcement and services.",
608,,Wayne,Salud,Especialistas médicos,AIDS Rochester,259 Monroe Avenue,,,Rochester,NY,14607,-77.599588,43.149494,(585) 545-7200; (800) 266-6133,,bathofc@aidsrochester.org,https://www.trilliumhealth.org/en/2/testing-treatment-prevention,"lunes, miercoles, jueves, viernes 8:00AM-6:00PM; martes 8:00AM-7:00PM; sábado 8:00AM-4:00PM",No,Sí,Sí,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Varía según los servicios,,"Provides bilingual case management, support groups, HIV testing, advocacy, nutrition assistance, housing assistances, recreational programs, some financial assistance, and referrals.",
609,,Wayne,Salud mental,Apoyo psicológico; Tratamiento para alcoholismo/drogadicción,"Family Counseling Service of the Finger Lakes, Inc",671 South Exchange St.,,,Geneva,NY,14456,-76.982224,42.864484,(315) 789-2613; (833) 801-0084,(315) 789-2524,familycounseling@fcsfl.org,www.fcsfl.org,lunes-viernes 9:00AM-5:00PM; Cierra a 3:00PM los viernes; noches por cita,No,Sí,Se puede pedir,ID,No requerido,Depende los ingresos familiar,,"Individual, child, marital, and family counseling. Child sexual abuse assessment and treatment.",
610,,Wayne,Salud,Acceso a cobertura de salud,Finger Lakes Community Care Network/Thompson Health Navigator Program (formerly facilitated enrollment),3170 West St,Suite 211,,Canandaigua,NY,14424,-77.293479,42.875096,(585) 396-6463,(585) 396-6127,https://www.thompsonhealth.com/About-Us/Contact-Us,thompsonhealth.com,lunes-viernes 7:00AM-5:00PM,No,Sí,No,Numero de seguridad social; Prueba de empleo,PRECAUCIÓN: Prueba de ciudadanía o estatus legal para trabajar para adultos pero no aplica a los programas para niños,Depende los ingresos familiar,,"Facilitated enrollment screening and enrollment for Medicaid, Child Heath Plus, and Family Heath Plus. One-on-one interview and eligibility screening for NYS health insurance programs. Locations throughout Wayne and Ontario Counties for off-site visits are arranged as needed.",
611,,Wayne,Salud,Visitas a fincas,NYS Department of Health- HIV/AIDS Hotline,Phone Only,,,,NY,,0.000000,0.000000,(800) 962-5063,,,,,,Sí,Sí,No,No requerido,Gratis,,Information on HIV/AIDS and HIV testing options in the Rochester/Finger Lakes Region.,
612,,Wayne,Salud,Especialistas médicos,Regional Community Asthma Network of the Finger Lakes (RCAN)/Thompson Health- Asthma Care Coordination,3170 West St,Suite 150,,Canandaigua,NY,14424,-77.293479,42.875096,(585) 396-6529,(585) 396-6674,https://www.thompsonhealth.com/About-Us/Contact-Us,www.thompsonhealth.com,lunes-viernes 8:00AM-5:00PM ,No,Sí,Sí,No,No requerido,Depende los ingresos familiar,,"Asthma Care Coordination includes asthma education and home environmental assessments, primarily for children aged preschool through 14 years of age who have moderate to servere asthma and their families. Durable medical equipment is provided as indicated.",
613,,Wayne,Salud,Medicina general; Acceso a cobertura de salud; Especialistas médicos,Wayne County Public Health Service,1519 Nye Rd,Suite 200,,Lyons,NY,14489,-77.030104,43.061118,(315) 946-5749,(315) 946-5762,,www.web.co.wayne.ny.us,lunes-viernes 8:00AM-4:30PM,No,Se puede pedir,Se puede pedir,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Depende los ingresos familiar,,"STD and TB clincs, adult and child immunizations, maternal child help.",
614,,Wayne,Salud,Especialistas médicos,Cancer Services Program of the Finger Lakes,46 Prince Street,University of Rochester Hospital,,Rochester,NY,14607,-77.589494,43.158759,(585) 224-3070; (877) 803-8070,(315) 359-2111,csp@urmc.rochester.edu,http://www.rochestergeneral.org/centers-and-services/wayne-county-rural-health-network/cancer-screening-partnership-of-wayne-county/,lunes-viernes 8:00AM-5:00PM,No,Se puede pedir,Se puede pedir,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Depende los ingresos familiar,,Free Cancer Screenings for Uninsured & Underinsured Women & Men,
615,,Wayne,Asistencia legal,"Inmigración (deportación, ciudadanía y regularización)",Volunteer Legal Services Project,10 Atkinson Street,,,Rochester,NY,14608,-77.614590,43.149949,(585) 625-7742,,https://www.vlsprochester.org/applynow,vlsprochester.org,lunes-viernes 9:00AM-5:00PM,No,Se puede pedir,Sí,No,No requerido,Depende los ingresos familiar,,"Rowan Seidel of VLSP came to Mexican Consulate, Geneseo, NY Nov 7, 2019, rseidel@nixonpeabody.com. Kristin Johnson, Tracy Prather, Meghan Cerano came to Mexican consulate. kjohnson@vlsprochester.org (585) 295-5709",
616,,Wayne,Salud,Medicina general; Salud de la mujer; Dental,Finger Lakes Community Health Sodus,6692 Middle Rd,Suite 2100,,Sodus,NY,14551,-77.065429,43.255613,(315) 483-1199,(315) 483-1199,info@localcommunityhealth.org,https://localcommunityhealth.com/locations/sodus-community-health-v2/,lunes 8:00AM-4:30PM; martes 8:00AM-7:00PM (diciembre-abril); miercoles 8:00AM-5:00PM; jueves 8:00aAM-8:00PM (diciembre-abril) 8:00AM-9:00PM (mayo-noviembre); viernes 8:00AM-4:00PM   (May to Nov); W 8:00AM-4:30PM,Sí,Sí,Sí,No,No requerido,Depende los ingresos familiar,,,
617,,Wayne,Programas para familias; Salud mental; Asistencia en casos de emergencia; Ayuda financiera; Vivienda,Programas para niños; Alimentos; Ropa; Ayuda financiera de emergencia; Otras necesidades; Vivienda accesible ,Catholic Charities of Wayne Counties - Counseling,1141 E. Union St,,,Newark,NY,14513,-77.092873,43.046925,(315) 331-4867,(315) 331-4918,ccwayne@dor.org,www.ccwayne.org,lunes-viernes 8:00AM-4:00PM; por cita en las tardes despues de 4:00PM,No,Sí,No,Prueba de identidad; Prueba de residencia en el condado,No requerido,"Counseling $30 initial, Emergency assistance free  $25 for every session;   Money order, personal check, or cash",,"Provides transitional housing for migrant farm workers; as well as referrals to health, education--college bound, and other social services- court mandated counsel. Clothing, emergency food, counseling.",
618,,Wayne,Programas para familias; Salud mental; Asistencia en casos de emergencia; Ayuda financiera; Vivienda,Programas para niños; Alimentos; Ropa; Ayuda financiera de emergencia; Otras necesidades; Vivienda accesible ,Catholic Charities of Wayne County - La Casa,16 Maple Ave,#2,,Sodus,NY,14551,-77.061176,43.237000,(315) 483-9034,(315) 210-6712,ccwayne@dor.org,https://www.manta.com/c/mh5x693/catholic-charities,lunes-viernes 9:00AM-4:30PM,No,Se puede pedir,No,Prueba de identidad; Prueba de residencia en el condado,No requerido,Gratis,,"Transitional farmer worker housing up to 90 days, must have worked in farming industry",
619,,Wayne,Salud,Visitas a fincas,NYS Department of Health,624 Preemption Rd,,,Geneva,NY,14456,-77.011801,42.872762,(315) 789-3030,,,www.health.state.ny.us,lunes-viernes 8:30AM-4:45PM,No,No,No,PRECAUCIÓN: Se necesita prueba de ciudadanía o estatus legal para trabajar,PRECAUCIÓN: Prueba de ciudadanía o estatus legal para trabajar,Gratis,,"Inspection of labor camps in Wayne, Ontario, and Yates counties occupied by five or more people. Inspections are made to assure housing is in compliane with Part 15 of the NYS Sanitary Code. (Inspection of campus with less than five people is under the authority of the US Department of Labor.)",
620,,Wayne,Trabajo,Conseguir trabajo; Entrenamiento para el trabajo; Asesoramiento de carrera; Capacitación profesional; Derechos laborales; Visitas a fincas,New York State Department of Labor- Division of Employment Services,276 Warring Road,,,Rochester,NY,14609,-77.565353,43.184371,(585) 258-8855,,caylin.guise@labor.ny.gov,www.labor.ny.gov,lunes-viernes 8:30AM-4:30PM,No,Sí,Sí,No,"PRECAUCIÓN: Prueba de ciudadania puede ser requerido por algunos programas. Contacte a Laura Cardoso, Especialista de Trabajo Agricola. Las leyes de protección de trabajo agricola aplica a todos los trabajadores en Nueva York, sin importar su estatus legal. ",Gratis,,"Contact Caylin Guise at this office for bi-lingual agriculatural-related services. Attended Mexican Consulate in Geneseo, Nov 7, 2019",
621,,Wayne,Asistencia legal; Salud; Apoyo para víctimas,Derechos laborales; Otros casos legales; Acceso a cobertura de salud; Violencia domestica ,Legal Assistance of the Finger Lakes- Nutrition Outreach and Education Program; Community Health Advocacy Project ,1 Franklin Square,,PO Box 487,Geneva,NY,14456,-76.981940,42.866705,(315) 781-1465,(315) 781-2565,lafl@lafl.org,www.lawny.org,lunes-viernes 9:00AM-12:00PM y 1:00PM-5:00PM,No,Sí,Se puede pedir,No,No requerido,Gratis,,"Access to the justice system for low-income people and other vulnerable populations with civil legal problems. Projects include homelessness intervention, disability advocacy, income maintenance, nutrition outreach, elder law, elder care, and Finger Lakes Volunteer Lawyer Service.",
622,,Wayne,Asistencia legal; Apoyo para víctimas; Referencias a otros servicios,Otros casos legales; Violencia domestica; Salud de la mujer,"Victim Resource Center of the Finger Lakes, Inc",132 Harrison St,,,Newark,NY,14513,-77.093201,43.048992,(315) 331-1171; hotline (800) 456-1172 (bilingual)  (Ext. 5 for Spanish),(315) 331-1189,vrc132@verizon.net,http://www.vrcfl.org/,lunes-viernes 8:30AM-4:00PM; puede llamar en casos de emergencia  intervention 24/7 in Spanish and English,No,Sí,Sí,No,No requerido,Gratis,,"Free confidential, supportive services for victims of domestic violence and sexual assault. Services provided include: emergency safe dwelling for victims of domestic violence and their children; short-term counseling; support groups; information and referral; medical/legal social services advocacy; education and outreach. Free legal representation for Orders of Protection. Together with our partner, the International Institute, we offer legal assistance with immigration matters related to domestic violence or sexual assault.",
623,,Wayne,Capacitación en liderazgo,,Migrant Support Services of Wayne County,6055 Robinson Rd,,,Sodus,NY,14551,-77.059526,43.221547,(585) 733-3171,,info@nyic.org,http://www.thenyic.org/node/3094,,,Sí,Sí,No,No requerido,Gratis,,Work to support and sustain community life is focused on recognizing and meeting the needs of the immigrant members of the community by educating the community protecting the mirgrant and immigrant community from violations to their human rights providing immediate support for migrant and immigrant families in times of need and stress adn lobbying for political change.,
624,,Wayne,Trabajo; Apoyo para víctimas,Conseguir trabajo; Capacitación profesional; Asesoramiento de carrera; Violencia domestica; Alimentos; Visitas a fincas ,PathStone,4075 Ridge Road,,PO Box 156,Williamson,NY,14589,-77.187166,43.224301,(315) 483-9151,(315) 589-0069,info@pathstone.org,https://pathstone.org/,lunes-viernes 9:00AM-5:00PM,No,No,Sí,PRECAUCIÓN: Se necesita prueba de ciudadanía o estatus legal para trabajar,PRECAUCIÓN: Prueba de ciudadanía o estatus legal para trabajar,Gratis,,Must be a farmworker with a farmworker income and have legal documents,
625,no contact information,Wayne,Servicios religiosos,,Our Lady Guadalupe- Church of the Epiphany,105 W. Main St,,,Sodus,NY,14551,-77.070585,43.235968,(585) 328-3210   (Ext. 1354),,flores2smotl@yahoo.com,http://www.stmaxparish.com/,Misa en español 2:00PM los domingos,No,Sí,Sí,No,No requerido,Gratis,,"Mass at Church of the Epiphany is offered in Spanish year round on Sunday afternoon at 2pm. The community is invited to gather after Mass in the Parish Center for refreshments, socializing, and mutual help with needs.",
627,,Wayne ,Capacitación en liderazgo,Capacitación profesional; Derechos laborales; Iniciativas educacionales; Promoción de leyes y política; Empoderamiento,Liturgia Rural Worker Education Center,7 Phelps Street,,,Lyons ,NY,14489,-76.990100,43.065248,(845) 428-0359,(315) 871-4067,,http://www.ruralmigrantministry.org,,No,Sí,Sí,No,No requerido,Gratis,,,
